"masterScheduleID","table_type","injection_name","solvent","status","surface_coverage"
1,2,"colConditioning1","",0,0
2,1,"methaneInjection1","METHANE",0,0
3,1,"methaneInjection2","METHANE",0,0
4,3,"injection1","NONANE",0,764.241767745766
5,3,"injection2","NONANE",0,1134.26617226165
6,3,"injection3","NONANE",0,1496.59051277536
7,3,"injection4","NONANE",0,2874.34340278201
8,3,"injection5","NONANE",0,4150.65797345342
9,3,"injection6","NONANE",0,5342.72649882247
10,3,"injection7","NONANE",0,6467.40093025807
11,3,"injection8","NONANE",0,7541.06314302307
12,3,"injection9","NONANE",0,8579.503985061419
13,3,"injection10","NONANE",0,9597.803390345791
14,3,"injection11","NONANE",0,10610.2239947122
15,3,"injection12","NONANE",0,11630.1043615954
16,3,"injection13","OCTANE",0,298.011619307981
17,3,"injection14","OCTANE",0,445.079500251674
18,3,"injection15","OCTANE",0,590.866657817751
19,3,"injection16","OCTANE",0,1161.38426012598
20,3,"injection17","OCTANE",0,1712.13761415308
21,3,"injection18","OCTANE",0,2243.75793155477
22,3,"injection19","OCTANE",0,2756.91997564287
23,3,"injection20","OCTANE",0,3252.33859126294
24,3,"injection21","OCTANE",0,3730.76668620845
25,3,"injection22","OCTANE",0,4192.99077345531
26,3,"injection23","OCTANE",0,4639.82945479154
27,3,"injection24","OCTANE",0,5072.1282569822
28,3,"injection25","HEPTANE",0,127.92872431375
29,3,"injection26","HEPTANE",0,191.386501922582
30,3,"injection27","HEPTANE",0,254.508910028054
31,3,"injection28","HEPTANE",0,503.680056937553
32,3,"injection29","HEPTANE",0,747.6258450394459
33,3,"injection30","HEPTANE",0,986.458062075247
34,3,"injection31","HEPTANE",0,1220.28790627423
35,3,"injection32","HEPTANE",0,1449.22575512009
36,3,"injection33","HEPTANE",0,1673.38162214057
37,3,"injection34","HEPTANE",0,1892.86450419376
38,3,"injection35","HEPTANE",0,2107.78311401093
39,3,"injection36","HEPTANE",0,2318.24489272533
40,3,"injection37","HEXANE",0,50.2348807420359
41,3,"injection38","HEXANE",0,73.6752106833143
42,3,"injection39","HEXANE",0,97.9576047241345
43,3,"injection40","HEXANE",0,193.731978350793
44,3,"injection41","HEXANE",0,287.382110323167
45,3,"injection42","HEXANE",0,378.965863863639
46,3,"injection43","HEXANE",0,468.54000664385
47,3,"injection44","HEXANE",0,556.1601423254079
48,3,"injection45","HEXANE",0,641.880905282133
49,3,"injection46","HEXANE",0,725.755730424944
50,3,"injection47","HEXANE",0,807.837152689968
51,3,"injection48","HEXANE",0,888.176448898108
52,3,"injection49","DICHLOROMETHANE",0,56.0734284075514
53,3,"injection50","DICHLOROMETHANE",0,74.56100207923841
54,3,"injection51","DICHLOROMETHANE",0,147.514910801915
55,3,"injection52","DICHLOROMETHANE",0,218.911566566452
56,3,"injection53","DICHLOROMETHANE",0,288.797971413792
57,3,"injection54","DICHLOROMETHANE",0,357.21847678602
58,3,"injection55","DICHLOROMETHANE",0,424.214887205918
59,3,"injection56","DICHLOROMETHANE",0,489.826757109312
60,3,"injection57","DICHLOROMETHANE",0,554.0913551121459
61,3,"injection58","DICHLOROMETHANE",0,617.044026179205
62,3,"injection59","DICHLOROMETHANE",0,678.718042875997
63,3,"injection60","ETHYL ACETATE",0,116.29875167546
64,3,"injection61","ETHYL ACETATE",0,173.963799364327
65,3,"injection62","ETHYL ACETATE",0,231.308025901987
66,3,"injection63","ETHYL ACETATE",0,457.507654892215
67,3,"injection64","ETHYL ACETATE",0,678.697786768195
68,3,"injection65","ETHYL ACETATE",0,894.977103713675
69,3,"injection66","ETHYL ACETATE",0,1106.44408650856
70,3,"injection67","ETHYL ACETATE",0,1313.19679733827
71,3,"injection68","ETHYL ACETATE",0,1515.33328431386
72,3,"injection69","ETHYL ACETATE",0,1712.95098398287
73,3,"injection70","ETHYL ACETATE",0,1906.147373475
74,3,"injection71","ETHYL ACETATE",0,2095.01907385055
75,1,"methaneInjection3","METHANE",0,0
76,1,"methaneInjection4","METHANE",0,0
