Scale: Della Volpe
Method: Schultz
Parameter: Peak Com
Regression: Linear
?l+  ?l- Options [mJ/m^2]
Solvent	?l+	?l-
DICHLOROMETHANE	124.58	0
ETHYL ACETATE	0	475.67
Analysis Results - ?ab  ?s  ?t [mJ/m^2]
n/nm	?d	?s+	?s-	?ab	?t
0.005	107.985583426086	1.24655853589583	4.59141214949624	4.78475245201687	112.770335878103
0.0075	104.115423941315	1.19131725765096	4.25676220139882	4.50384470080517	108.61926864212
0.01	101.681854785933	1.15950902733485	4.06905861241575	4.34424225560715	106.026097041541
0.02	96.331533696451	1.08897343776442	3.6903008188394	4.00930895246371	100.340842648915
0.03	92.5682028009382	1.01804101096645	3.35578195257643	3.696659925708	96.2648627266462
0.04	88.5894053852643	0.959016334790073	3.00713969600117	3.39640756650952	91.9858129517739
0.05	84.3323995037498	0.904998006337899	2.72253537227685	3.13935603848621	87.471755542236
0.06	78.1625530299518	0.833512367158628	2.66431173490298	2.98042733916296	81.1429803691147
0.07	74.3182476248196	0.764629501401064	2.427879542734	2.72501620121609	77.0432638260357
0.08	70.3167020784365	0.727444016177733	2.43335237769025	2.66092286727942	72.977624945716
0.09	50.8848432518612	0.471823752395374	1.09905981706953	1.44022571424998	52.3250689661111
0.1	49.8610266425636	1.59677112772364	28.4775761743679	13.4866113494504	63.347637992014
